x,y,z,r,g,b,class,instance_id
12.292600,-2.687700,51.007999,106,96,103,floor,1
12.297000,-2.685600,51.007301,105,99,103,floor,1
12.308200,-2.683000,50.988098,118,120,122,floor,1
12.314000,-2.675900,50.987701,123,126,127,floor,1
12.321600,-2.672700,50.988300,127,130,131,floor,1
12.320500,-2.664700,50.988400,130,132,133,floor,1
12.326200,-2.657700,50.989700,131,137,137,floor,1
12.328100,-2.651700,50.988899,131,139,142,floor,1
12.335400,-2.647600,50.990898,133,142,140,floor,1
12.340400,-2.637600,50.991501,139,147,145,floor,1
12.340600,-2.630700,50.991798,140,151,148,floor,1
12.343000,-2.625700,50.991901,145,152,150,floor,1
12.352200,-2.622800,50.993500,143,153,148,floor,1
12.351200,-2.612900,50.993698,145,156,153,floor,1
12.353300,-2.606000,50.993401,145,157,153,floor,1
12.358700,-2.597200,50.994400,146,156,152,floor,1
12.362600,-2.588400,50.995098,148,158,153,floor,1
12.367800,-2.588500,50.995998,145,160,156,floor,1
12.369300,-2.580700,50.996498,149,159,155,floor,1
12.371600,-2.572900,50.996498,149,161,150,floor,1
12.374300,-2.564100,50.996899,151,164,157,floor,1
12.377700,-2.557400,50.996899,153,168,162,floor,1
12.383900,-2.549800,50.997700,157,170,157,floor,1
12.388200,-2.546000,50.999001,155,167,160,floor,1
12.388100,-2.536200,50.998699,164,173,164,floor,1
12.391900,-2.528600,50.999401,169,185,167,floor,1
12.392400,-2.524700,51.000099,176,193,175,floor,1
12.398300,-2.514300,51.000301,180,204,181,floor,1
12.402200,-2.506700,51.001099,185,206,183,floor,1
12.405500,-2.501000,51.000900,182,206,183,floor,1
12.404200,-2.499000,51.000599,182,207,182,floor,1
12.407600,-2.492500,51.002602,186,207,185,floor,1
12.411700,-2.480000,51.001801,186,208,179,floor,1
12.413200,-2.476200,51.002602,187,208,187,floor,1
12.418200,-2.467800,51.003201,187,210,188,floor,1
12.420800,-2.460200,51.003799,189,208,190,floor,1
12.420700,-2.456400,51.003700,190,212,194,floor,1
12.427100,-2.445200,51.004799,189,209,191,floor,1
12.429300,-2.437600,51.004799,192,212,194,floor,1
12.432100,-2.431100,51.005901,191,211,188,floor,1
12.434700,-2.430400,51.006599,190,209,190,floor,1
12.433400,-2.421500,51.006100,191,211,194,floor,1
12.435700,-2.414900,51.006302,192,210,195,floor,1
12.442000,-2.407700,51.007599,192,209,193,floor,1
12.443900,-2.403000,51.007198,191,211,195,floor,1
12.447600,-2.393600,51.007801,189,211,193,floor,1
12.445500,-2.385700,51.007999,190,210,192,floor,1
12.449000,-2.375300,51.008099,191,212,194,floor,1
12.451400,-2.368800,51.008598,191,212,193,floor,1
12.451300,-2.364900,51.008499,193,213,197,floor,1
12.456100,-2.353700,51.009201,191,214,194,floor,1
9.969700,-2.362100,50.662498,191,145,111,floor,1
9.971300,-2.366500,50.663601,195,148,112,floor,1
9.972200,-2.375000,50.663399,197,149,115,floor,1
9.974600,-2.383900,50.663700,196,148,113,floor,1
9.978100,-2.392700,50.664501,196,146,113,floor,1
9.981200,-2.397600,50.664600,197,148,111,floor,1
9.981700,-2.409200,50.664501,197,148,111,floor,1
9.987900,-2.418400,50.665401,198,151,110,floor,1
9.990200,-2.424300,50.665600,197,147,110,floor,1
9.994500,-2.435400,50.666401,200,145,113,floor,1
9.996400,-2.446800,50.666801,197,148,112,floor,1
10.000700,-2.452500,50.667301,197,148,110,floor,1
10.000300,-2.460400,50.667400,194,149,117,floor,1
10.007700,-2.471200,50.668201,194,148,112,floor,1
10.008500,-2.475900,50.668098,191,147,115,floor,1
10.008400,-2.486800,50.668098,190,144,113,floor,1
10.016300,-2.494700,50.669498,187,142,113,floor,1
10.020600,-2.503700,50.670101,185,140,113,floor,1
10.017400,-2.510200,50.669300,184,138,110,floor,1
10.027300,-2.516500,50.671101,178,136,103,floor,1
10.027900,-2.523500,50.671001,172,133,106,floor,1
10.032300,-2.531200,50.671700,170,131,101,floor,1
10.034900,-2.541300,50.672001,168,127,97,floor,1
10.041800,-2.550400,50.672901,163,126,100,floor,1
10.044700,-2.560600,50.673199,160,122,94,floor,1
10.042000,-2.566300,50.672901,152,117,86,floor,1
10.053900,-2.574600,50.673801,141,108,77,floor,1
10.053100,-2.578600,50.674000,140,109,81,floor,1
10.057300,-2.592100,50.674702,140,110,76,floor,1
10.066400,-2.597500,50.676300,141,112,78,floor,1
10.061600,-2.604800,50.675598,139,112,80,floor,1
10.073100,-2.615200,50.676601,142,111,79,floor,1
10.074700,-2.620100,50.677200,138,111,84,floor,1
10.082100,-2.631500,50.678299,137,108,81,floor,1
10.082700,-2.637200,50.678200,134,102,82,floor,1
10.085500,-2.640500,50.678501,130,103,75,floor,1
10.090000,-2.651200,50.679298,130,94,72,floor,1
10.101100,-2.658000,50.680500,126,92,70,floor,1
10.106200,-2.667200,50.681198,124,95,62,floor,1
10.106100,-2.676400,50.681301,123,83,69,floor,1
10.113700,-2.684800,50.702400,115,54,57,floor,1
10.125600,-2.683700,50.702900,111,56,59,floor,1
12.272700,-2.687200,51.005798,104,95,101,floor,1
12.289000,-2.684800,51.006302,103,99,106,floor,1
12.293300,-2.681400,50.983898,116,124,122,floor,1
12.299800,-2.677100,50.986301,122,127,126,floor,1
12.301600,-2.669100,50.985298,128,132,130,floor,1
12.309700,-2.666900,50.986500,128,132,132,floor,1
12.310900,-2.652900,50.986500,133,136,140,floor,1
12.314200,-2.648800,50.987900,131,139,139,floor,1
12.318000,-2.641800,50.987999,136,143,145,floor,1
12.321000,-2.634700,50.988998,140,150,149,floor,1
12.325800,-2.630700,50.988899,142,151,149,floor,1
12.326200,-2.625700,50.989601,141,151,150,floor,1
12.335200,-2.614800,50.990601,147,153,149,floor,1
12.337000,-2.606900,50.991501,145,156,150,floor,1
12.337000,-2.604900,50.991501,145,156,150,floor,1
12.344800,-2.595100,50.992699,148,158,152,floor,1
12.344900,-2.591100,50.992802,147,159,150,floor,1
12.351300,-2.582300,50.993599,148,157,153,floor,1
12.351500,-2.580400,50.993999,147,158,150,floor,1
12.354100,-2.571500,50.994400,149,160,152,floor,1
12.361700,-2.568800,50.995300,153,163,154,floor,1
12.362800,-2.560900,50.995300,154,166,156,floor,1
12.369100,-2.549300,50.995998,159,167,160,floor,1
12.371700,-2.543500,50.996399,153,170,157,floor,1
12.371600,-2.539500,50.996300,154,172,155,floor,1
12.374200,-2.532800,50.996700,163,179,157,floor,1
12.378300,-2.523200,50.997700,176,196,169,floor,1
12.379500,-2.519300,50.997700,179,200,177,floor,1
12.384300,-2.508700,50.998001,186,204,185,floor,1
12.388000,-2.501000,50.998199,183,204,183,floor,1
12.389700,-2.498300,50.999199,184,204,185,floor,1
12.393200,-2.489700,50.999401,184,205,182,floor,1
12.395600,-2.483900,50.999401,186,207,185,floor,1
12.397400,-2.479200,51.000702,188,210,185,floor,1
12.403100,-2.470700,51.000599,188,208,184,floor,1
12.406000,-2.463100,51.001400,190,208,192,floor,1
12.406000,-2.457300,51.001499,190,211,184,floor,1
12.409500,-2.449700,51.001900,190,209,194,floor,1
12.414300,-2.439300,51.002399,192,212,191,floor,1
12.415600,-2.433600,51.002499,191,209,192,floor,1
12.417200,-2.425000,51.003399,192,211,196,floor,1
12.424500,-2.422600,51.004101,190,209,192,floor,1
12.421000,-2.415500,51.003899,192,211,193,floor,1
12.433100,-2.407800,51.005402,192,211,193,floor,1
12.431200,-2.400900,51.005901,193,211,196,floor,1
12.427100,-2.395600,51.004700,190,209,196,floor,1
12.434400,-2.386500,51.005798,193,211,193,floor,1
12.439600,-2.380300,51.007099,191,212,193,floor,1
12.434700,-2.375800,51.006100,189,214,194,floor,1
12.436800,-2.365200,51.006001,190,210,192,floor,1
12.439400,-2.358700,51.006599,190,210,193,floor,1
9.988600,-2.363800,50.665798,197,148,111,floor,1
9.993300,-2.367700,50.666401,194,149,115,floor,1
9.995300,-2.376100,50.666801,199,148,114,floor,1
9.992500,-2.390100,50.665901,194,149,112,floor,1
10.002100,-2.397100,50.667599,197,150,110,floor,1
10.002000,-2.407400,50.667599,195,151,107,floor,1
10.008600,-2.414300,50.668499,196,149,108,floor,1
10.009100,-2.417400,50.668400,198,150,110,floor,1
10.009200,-2.431700,50.668499,199,147,112,floor,1
10.015400,-2.437900,50.669498,196,150,112,floor,1
10.013800,-2.443700,50.669102,196,148,109,floor,1
10.019100,-2.453300,50.669601,195,150,111,floor,1
10.027000,-2.463400,50.671001,194,148,112,floor,1
10.024500,-2.469300,50.670799,195,150,111,floor,1
10.032500,-2.481100,50.671501,189,150,112,floor,1
10.034100,-2.481800,50.672001,187,150,112,floor,1
10.038800,-2.491600,50.672600,189,145,108,floor,1
10.042100,-2.503300,50.672699,187,141,111,floor,1
10.044300,-2.509500,50.673100,184,139,112,floor,1
10.049700,-2.521100,50.673698,176,136,108,floor,1
10.047100,-2.531700,50.673401,171,128,103,floor,1
10.057500,-2.535000,50.674500,161,124,96,floor,1
10.060600,-2.540500,50.675598,159,123,94,floor,1
10.062300,-2.553300,50.676102,159,121,96,floor,1
10.067800,-2.555400,50.676701,159,121,92,floor,1
10.073700,-2.567300,50.678101,145,112,88,floor,1
10.077500,-2.572800,50.679001,135,107,76,floor,1
10.080200,-2.579300,50.679298,135,102,76,floor,1
10.082900,-2.583300,50.679699,132,100,71,floor,1
10.088800,-2.595400,50.679401,140,111,76,floor,1
10.090800,-2.599500,50.679798,143,109,81,floor,1
10.098900,-2.613300,50.680801,141,112,81,floor,1
10.095900,-2.618300,50.680500,138,111,86,floor,1
10.104300,-2.626500,50.681400,134,111,80,floor,1
10.107300,-2.629000,50.681702,135,110,81,floor,1
10.112600,-2.638200,50.682400,133,103,74,floor,1
10.118500,-2.649200,50.682999,130,94,71,floor,1
10.123400,-2.656800,50.683701,129,95,74,floor,1
10.129200,-2.665400,50.684399,127,92,70,floor,1
10.132500,-2.672300,50.684601,126,90,68,floor,1
10.128600,-2.679700,50.684502,116,83,64,floor,1
10.146500,-2.682800,50.700100,112,65,64,floor,1
10.160400,-2.685900,50.709000,110,60,57,floor,1
12.262000,-2.689500,51.002998,105,93,101,floor,1
12.263300,-2.685400,51.003101,102,93,100,floor,1
12.278600,-2.677600,50.982498,123,127,127,floor,1
12.280500,-2.673500,50.983501,124,130,127,floor,1
12.287500,-2.663200,50.984501,127,134,134,floor,1
12.288400,-2.661200,50.984001,129,134,134,floor,1
12.295900,-2.650000,50.984001,132,138,136,floor,1
12.299100,-2.648900,50.985001,131,138,136,floor,1
12.303500,-2.638800,50.986000,138,142,139,floor,1
12.306300,-2.631800,50.986801,141,145,146,floor,1
12.309100,-2.626800,50.987301,145,151,148,floor,1
12.316900,-2.620700,50.988098,143,151,147,floor,1
12.315900,-2.613700,50.988300,143,153,146,floor,1
12.318200,-2.611700,50.988201,145,155,148,floor,1
12.324900,-2.601800,50.989300,147,155,152,floor,1
12.327900,-2.593900,50.990299,144,155,149,floor,1
12.328200,-2.590900,50.990601,144,155,148,floor,1
12.331900,-2.584000,50.990898,146,159,149,floor,1
12.338800,-2.574200,50.992298,149,157,156,floor,1
12.340900,-2.569200,50.992001,149,162,153,floor,1
12.344700,-2.561400,50.992298,153,164,154,floor,1
12.347500,-2.557500,50.993099,152,166,155,floor,1
12.352900,-2.547800,50.994202,154,168,160,floor,1
12.352700,-2.542900,50.993801,160,168,154,floor,1
12.356500,-2.535100,50.994202,161,175,156,floor,1
12.359000,-2.533200,50.994598,164,179,162,floor,1
12.362800,-2.521500,50.995098,179,200,174,floor,1
12.367000,-2.520700,50.996300,176,193,170,floor,1
12.369200,-2.512900,50.995998,185,202,183,floor,1
12.372600,-2.501300,50.995800,187,204,178,floor,1
12.375400,-2.497500,50.996601,184,203,179,floor,1
12.376900,-2.491700,50.997101,183,205,180,floor,1
12.379400,-2.484900,50.997398,187,206,187,floor,1
12.382200,-2.478300,50.998100,187,207,185,floor,1
12.387500,-2.468600,50.997398,188,207,187,floor,1
12.389300,-2.461000,50.998299,190,209,190,floor,1
12.392400,-2.459300,50.999802,190,210,189,floor,1
12.392500,-2.453400,50.999802,192,210,186,floor,1
12.397300,-2.444900,51.000301,191,211,191,floor,1
12.397200,-2.439000,51.000000,194,212,192,floor,1
12.402100,-2.431500,51.000500,193,213,190,floor,1
12.402300,-2.425700,51.000900,191,211,192,floor,1
12.409200,-2.419300,51.001202,192,211,194,floor,1
12.409400,-2.406600,51.001499,194,211,194,floor,1
12.409400,-2.405600,51.001400,192,210,193,floor,1
12.414600,-2.396300,51.002701,191,213,190,floor,1
12.415800,-2.392500,51.002701,191,213,189,floor,1
12.418600,-2.380000,51.003399,192,211,189,floor,1
12.418400,-2.378000,51.003201,193,212,189,floor,1
12.421000,-2.371400,51.003700,192,212,192,floor,1
12.424500,-2.364800,51.003799,193,211,196,floor,1
10.007600,-2.356800,50.668598,193,152,111,floor,1
10.008300,-2.366400,50.668400,196,150,112,floor,1
10.013100,-2.375100,50.668999,198,149,111,floor,1
10.008900,-2.383100,50.668400,197,149,112,floor,1
10.019800,-2.388400,50.669899,198,150,112,floor,1
10.023100,-2.400700,50.670898,197,149,111,floor,1
10.019100,-2.406200,50.670101,196,148,113,floor,1
10.020500,-2.419600,50.669899,195,149,115,floor,1
10.032000,-2.423500,50.671398,196,150,112,floor,1
10.029300,-2.429500,50.671299,199,148,112,floor,1
10.036800,-2.439700,50.672100,196,150,111,floor,1
10.036900,-2.446200,50.672100,193,151,109,floor,1
10.042200,-2.452700,50.672501,198,149,113,floor,1
10.041300,-2.463300,50.672699,193,147,111,floor,1
10.047000,-2.473100,50.673199,190,147,116,floor,1
10.052500,-2.478900,50.673801,184,146,113,floor,1
10.058400,-2.488900,50.674999,174,131,103,floor,1
10.061700,-2.497500,50.676102,176,137,106,floor,1
10.064800,-2.501300,50.676300,180,135,108,floor,1
10.064800,-2.512600,50.676300,179,132,104,floor,1
10.073400,-2.518500,50.678001,177,132,102,floor,1
10.077100,-2.523100,50.682301,90,43,24,floor,1
10.081100,-2.533500,50.679901,158,122,92,floor,1
10.082600,-2.544000,50.679600,162,122,95,floor,1
10.086700,-2.544600,50.680500,159,123,99,floor,1
10.088900,-2.551900,50.680801,159,122,96,floor,1
10.090700,-2.565000,50.681400,148,116,91,floor,1
10.097400,-2.568000,50.682598,145,111,85,floor,1
10.105000,-2.579300,50.683601,134,102,78,floor,1
10.105700,-2.581800,50.684399,136,100,77,floor,1
10.109300,-2.594100,50.681999,139,111,80,floor,1
10.110900,-2.603200,50.682598,143,110,82,floor,1
10.119600,-2.609800,50.683498,139,111,80,floor,1
10.122600,-2.619000,50.683800,134,112,83,floor,1
10.125300,-2.623200,50.684200,134,112,84,floor,1
10.130500,-2.630000,50.684799,135,107,85,floor,1
10.133000,-2.635000,50.685299,138,101,84,floor,1
10.138400,-2.648700,50.686001,131,98,74,floor,1
10.146500,-2.655600,50.687099,131,93,74,floor,1
10.147300,-2.663300,50.687000,126,95,72,floor,1
10.152100,-2.667700,50.687801,126,94,72,floor,1
10.159900,-2.676600,50.688999,121,87,75,floor,1
10.164500,-2.682700,50.696098,115,74,62,floor,1
10.169600,-2.684600,50.710098,110,61,57,floor,1
10.183400,-2.692100,50.712299,111,59,57,floor,1
12.235800,-2.693300,51.000099,103,87,99,floor,1
12.238100,-2.687100,50.999699,102,94,105,floor,1
12.250900,-2.685700,51.001701,106,99,103,floor,1
12.266000,-2.683000,50.982201,114,116,117,floor,1
12.263500,-2.673900,50.980301,124,129,127,floor,1
12.266400,-2.671800,50.980900,124,131,128,floor,1
12.273200,-2.661400,50.981800,128,134,134,floor,1
12.275200,-2.654300,50.982800,129,136,136,floor,1
12.278800,-2.650200,50.982601,132,137,138,floor,1
12.284200,-2.644000,50.983299,131,141,139,floor,1
12.284800,-2.639900,50.984100,134,142,140,floor,1
12.294200,-2.631800,50.985100,140,151,143,floor,1
12.294000,-2.628800,50.984699,141,148,144,floor,1
12.295800,-2.620700,50.985600,144,151,150,floor,1
12.301500,-2.610600,50.986801,145,153,149,floor,1
12.305000,-2.606600,50.986500,146,154,150,floor,1
12.310800,-2.599700,50.987801,145,155,148,floor,1
12.314400,-2.593700,50.987900,146,156,149,floor,1
12.317500,-2.586700,50.988800,147,156,150,floor,1
12.316200,-2.584700,50.988602,147,155,151,floor,1
12.320000,-2.577800,50.988998,147,157,150,floor,1
12.325200,-2.567900,50.989601,151,161,150,floor,1
12.329500,-2.562000,50.990700,156,166,150,floor,1
12.332300,-2.554000,50.989700,155,167,159,floor,1
12.336000,-2.550200,50.991501,155,167,160,floor,1
12.337400,-2.544300,50.991798,155,169,155,floor,1
12.339900,-2.540400,50.992199,156,168,157,floor,1
12.347200,-2.528700,50.992401,169,184,166,floor,1
12.347500,-2.523800,50.992901,175,192,172,floor,1
12.350000,-2.516000,50.993099,185,199,177,floor,1
12.359000,-2.513400,50.994400,187,203,183,floor,1
12.355100,-2.506300,50.993801,186,202,179,floor,1
12.360400,-2.494700,50.994701,184,202,181,floor,1
12.362700,-2.491900,50.994801,185,206,182,floor,1
12.367200,-2.482300,50.996300,187,206,185,floor,1
12.368000,-2.478300,50.995602,187,208,181,floor,1
12.370800,-2.472600,50.996399,190,209,190,floor,1
12.372600,-2.466700,50.995602,189,208,187,floor,1
12.374700,-2.461000,50.997002,191,209,188,floor,1
12.376900,-2.453300,50.997002,191,210,192,floor,1
12.380700,-2.444600,50.997398,190,209,191,floor,1
12.384900,-2.435100,50.998600,191,210,190,floor,1
12.388700,-2.433400,50.999100,190,210,191,floor,1
12.388200,-2.427400,50.998199,188,210,189,floor,1
12.389700,-2.419700,50.998901,193,211,192,floor,1
12.393400,-2.409100,50.999298,193,212,194,floor,1
12.394700,-2.407300,50.999500,192,210,193,floor,1
12.400800,-2.396900,51.000000,192,213,192,floor,1
12.402500,-2.391200,51.000999,192,211,193,floor,1
12.402400,-2.382300,51.000702,192,212,194,floor,1
12.404800,-2.379600,51.000999,191,211,193,floor,1
12.407000,-2.373800,51.000999,191,213,197,floor,1
12.409600,-2.364200,51.001499,191,213,194,floor,1
10.031800,-2.361700,50.671299,197,150,114,floor,1
10.031600,-2.371600,50.671398,198,150,117,floor,1
10.037900,-2.378600,50.672401,198,151,114,floor,1
10.036500,-2.383800,50.671902,198,151,115,floor,1
10.039000,-2.394000,50.672199,197,152,115,floor,1
10.043300,-2.397300,50.672901,195,149,111,floor,1
10.052200,-2.418000,50.673698,191,150,113,floor,1
10.052500,-2.421200,50.673599,193,154,115,floor,1
10.056600,-2.434500,50.674400,190,150,115,floor,1
10.061500,-2.441200,50.675900,187,142,114,floor,1
10.064500,-2.450700,50.676201,180,142,114,floor,1
10.066100,-2.456300,50.676701,186,143,114,floor,1
10.066100,-2.462800,50.676701,187,141,108,floor,1
10.076100,-2.474000,50.679798,182,140,107,floor,1
10.076100,-2.474900,50.681499,163,120,90,floor,1
10.078300,-2.485300,50.680302,183,144,117,floor,1
10.098200,-2.534000,50.682301,161,123,91,floor,1
10.104600,-2.536900,50.683601,162,125,98,floor,1
10.097200,-2.557200,50.682598,155,122,89,floor,1
10.113800,-2.553100,50.685200,162,128,100,floor,1
10.108700,-2.562500,50.684601,154,120,88,floor,1
10.123300,-2.572000,50.686798,139,113,79,floor,1
10.126800,-2.579400,50.687901,141,109,82,floor,1
10.126100,-2.583600,50.687199,134,105,77,floor,1
10.124200,-2.595500,50.684299,140,109,83,floor,1
10.137300,-2.602800,50.686100,142,113,78,floor,1
10.139600,-2.609600,50.686501,143,112,88,floor,1
10.145200,-2.617200,50.687199,143,109,86,floor,1
10.145900,-2.621500,50.687099,137,112,80,floor,1
10.148900,-2.631700,50.687401,136,106,81,floor,1
10.153900,-2.637700,50.688301,134,103,81,floor,1
10.156600,-2.642100,50.688702,132,100,82,floor,1
10.162200,-2.648200,50.689400,130,99,78,floor,1
10.171300,-2.658700,50.690399,127,97,79,floor,1
10.172400,-2.664800,50.690201,126,93,71,floor,1
10.171400,-2.677000,50.690399,117,89,65,floor,1
10.182700,-2.676500,50.692001,119,91,67,floor,1
10.206000,-2.688700,50.714901,110,60,54,floor,1
10.207500,-2.697600,50.715599,108,61,58,floor,1
12.217600,-2.690700,50.997898,102,92,93,floor,1
12.221400,-2.689600,50.997799,106,94,93,floor,1
12.230000,-2.686300,50.999100,100,96,97,floor,1
12.236400,-2.683500,50.983501,110,110,111,floor,1
12.245100,-2.676300,50.977600,124,127,127,floor,1
12.247800,-2.673200,50.977798,125,128,129,floor,1
12.252200,-2.667900,50.978699,128,131,130,floor,1
12.253900,-2.662700,50.979198,128,132,133,floor,1
12.262400,-2.655400,50.980499,131,134,137,floor,1
12.262500,-2.649300,50.980701,132,138,135,floor,1
12.267700,-2.646200,50.980900,130,141,136,floor,1
12.273700,-2.637000,50.982399,134,148,140,floor,1
12.276500,-2.633900,50.982800,141,149,143,floor,1
12.277900,-2.624700,50.983002,143,149,149,floor,1
12.282300,-2.617600,50.984001,145,151,151,floor,1
12.286300,-2.612600,50.984299,146,152,153,floor,1
12.293300,-2.606500,50.985401,146,153,147,floor,1
12.295800,-2.600500,50.985401,147,155,148,floor,1
12.295800,-2.592400,50.985401,146,156,147,floor,1
12.302700,-2.593500,50.986599,147,155,149,floor,1
12.302500,-2.583400,50.986198,146,156,149,floor,1
12.306500,-2.573500,50.986801,151,157,151,floor,1
12.310900,-2.568500,50.987701,150,161,153,floor,1
12.314700,-2.560600,50.988201,154,164,157,floor,1
12.314800,-2.556600,50.988300,153,167,153,floor,1
12.320100,-2.547700,50.988998,155,167,154,floor,1
12.324900,-2.545900,50.989101,155,168,156,floor,1
12.326100,-2.538900,50.988998,156,172,158,floor,1
12.328000,-2.530000,50.990002,166,180,161,floor,1
12.335200,-2.524200,50.990101,176,191,172,floor,1
12.333000,-2.520200,50.990601,179,196,179,floor,1
12.340900,-2.511600,50.991600,183,200,182,floor,1
12.342100,-2.504700,50.991699,184,201,177,floor,1
12.345700,-2.499900,50.991901,186,202,182,floor,1
12.347400,-2.493000,50.992599,185,203,185,floor,1
12.350100,-2.489200,50.993099,185,203,185,floor,1
12.353500,-2.478400,50.993000,187,208,183,floor,1
12.361600,-2.475900,50.994598,189,208,180,floor,1
12.361600,-2.471000,50.994701,188,207,188,floor,1
12.361400,-2.456000,50.994202,192,209,185,floor,1
12.364100,-2.454300,50.994999,191,208,188,floor,1
12.365300,-2.446400,50.994999,190,209,191,floor,1
12.369100,-2.436800,50.995399,189,210,194,floor,1
12.370600,-2.433900,50.995899,190,208,195,floor,1
12.371800,-2.429100,50.996101,189,207,190,floor,1
12.379700,-2.423800,50.997501,193,209,193,floor,1
12.380700,-2.410900,50.997101,193,210,195,floor,1
12.381900,-2.403100,50.997101,193,210,192,floor,1
12.382500,-2.397300,50.998100,194,210,193,floor,1
12.385900,-2.389600,50.998199,193,211,194,floor,1
12.386000,-2.388600,50.998199,193,210,194,floor,1
12.393500,-2.379400,50.999199,194,213,198,floor,1
12.392600,-2.369400,50.999599,194,210,195,floor,1
12.394900,-2.367600,50.999500,193,211,192,floor,1
12.396200,-2.355800,50.999802,191,212,193,floor,1
10.057300,-2.372600,50.674801,185,140,106,floor,1
10.056700,-2.381000,50.674900,181,143,104,floor,1
10.062600,-2.389100,50.676300,191,145,109,floor,1
10.065000,-2.394500,50.676701,191,150,117,floor,1
10.065600,-2.401900,50.676701,195,150,112,floor,1
10.072300,-2.412500,50.677898,188,147,108,floor,1
10.076000,-2.420300,50.679699,171,135,108,floor,1
10.078100,-2.426600,50.679199,184,143,112,floor,1
10.076900,-2.431700,50.678699,190,146,111,floor,1
10.077500,-2.439100,50.679401,185,147,115,floor,1
10.085000,-2.448200,50.682899,65,39,50,floor,1
10.089600,-2.455100,50.682098,65,36,49,floor,1
10.092800,-2.459700,50.683899,67,38,47,floor,1
10.095700,-2.470200,50.685101,62,36,38,floor,1
10.119500,-2.520800,50.687401,71,39,55,floor,1
10.123200,-2.531500,50.688400,93,63,38,floor,1
10.119200,-2.541900,50.685902,161,125,96,floor,1
10.132400,-2.546200,50.688499,159,123,96,floor,1
10.135000,-2.551100,50.688801,164,127,102,floor,1
10.135900,-2.561300,50.688702,165,133,108,floor,1
10.142800,-2.572100,50.690102,143,115,85,floor,1
10.139800,-2.577300,50.689800,143,113,83,floor,1
10.146500,-2.580500,50.691200,144,118,83,floor,1
10.155000,-2.593900,50.688801,138,109,76,floor,1
10.154600,-2.600800,50.688900,140,111,86,floor,1
10.160400,-2.605000,50.689602,140,110,75,floor,1
10.160300,-2.611100,50.689701,135,111,81,floor,1
10.165200,-2.624000,50.689701,134,107,79,floor,1
10.175700,-2.629200,50.691299,136,111,82,floor,1
10.171900,-2.633500,50.690201,135,107,86,floor,1
10.176300,-2.640500,50.691299,134,102,72,floor,1
10.188100,-2.650300,50.692699,128,99,72,floor,1
10.191300,-2.658300,50.693100,131,93,76,floor,1
10.194500,-2.661000,50.693401,127,95,74,floor,1
10.200400,-2.669100,50.694199,127,95,75,floor,1
10.199900,-2.674400,50.694302,123,88,68,floor,1
10.211300,-2.682000,50.696098,114,80,67,floor,1
10.224700,-2.690400,50.717602,111,62,58,floor,1
12.200600,-2.690200,50.994400,107,92,99,floor,1
12.205600,-2.687900,50.995701,103,92,98,floor,1
12.213200,-2.684700,50.995602,104,101,103,floor,1
12.231100,-2.683600,50.984798,105,108,108,floor,1
12.232200,-2.683600,50.984600,103,107,108,floor,1
12.231300,-2.671400,50.976398,124,129,129,floor,1
12.238500,-2.663000,50.977299,127,133,132,floor,1
12.238600,-2.659800,50.977501,128,135,131,floor,1
12.244100,-2.656700,50.977901,128,136,133,floor,1
12.247100,-2.649400,50.978401,132,138,134,floor,1
12.251500,-2.641100,50.979301,132,142,138,floor,1
12.256700,-2.637000,50.979599,136,145,142,floor,1
12.261600,-2.631900,50.980999,142,149,144,floor,1
12.263700,-2.622700,50.980400,142,150,150,floor,1
12.265900,-2.615500,50.981701,142,151,147,floor,1
12.268300,-2.611400,50.981602,143,151,148,floor,1
12.274300,-2.601300,50.983101,148,155,146,floor,1
12.276000,-2.600300,50.983601,148,155,145,floor,1
12.280600,-2.590200,50.983299,145,156,146,floor,1
12.283500,-2.590200,50.983799,145,156,149,floor,1
12.288900,-2.577100,50.984299,146,158,154,floor,1
12.292000,-2.577200,50.985100,146,157,152,floor,1
12.294800,-2.566100,50.985500,149,162,154,floor,1
12.299700,-2.560200,50.985600,152,162,149,floor,1
12.300300,-2.554200,50.986500,154,164,158,floor,1
12.304100,-2.548200,50.986500,156,167,153,floor,1
12.307000,-2.542300,50.987301,158,167,155,floor,1
12.310900,-2.536400,50.987701,161,170,157,floor,1
12.314300,-2.529400,50.987499,169,179,165,floor,1
12.316000,-2.522500,50.988098,173,196,177,floor,1
12.319000,-2.518600,50.988899,181,200,181,floor,1
12.322500,-2.509700,50.988800,186,203,180,floor,1
12.328000,-2.503000,50.989899,185,201,184,floor,1
12.328500,-2.500900,50.988800,185,202,184,floor,1
12.330400,-2.493100,50.989899,186,204,182,floor,1
12.341200,-2.486700,50.992001,185,205,186,floor,1
12.342000,-2.480700,50.991402,190,206,190,floor,1
12.339700,-2.470600,50.991501,190,207,191,floor,1
12.342300,-2.465800,50.991798,190,207,192,floor,1
12.345500,-2.457000,50.993000,191,208,191,floor,1
12.347000,-2.456000,50.991798,189,206,189,floor,1
12.351600,-2.447500,50.993401,191,209,194,floor,1
12.356400,-2.439800,50.993599,191,209,188,floor,1
12.356200,-2.434700,50.993301,191,210,192,floor,1
12.361400,-2.425200,50.994099,191,207,192,floor,1
12.361200,-2.424100,50.993801,191,207,192,floor,1
12.366400,-2.413600,50.994801,192,211,193,floor,1
12.365800,-2.408700,50.995602,192,211,191,floor,1
12.369100,-2.398900,50.995201,192,210,192,floor,1
